twist_amplitude_peak_to_peak_deg,phase,old_lift_n,old_net_thrust_n,polar_lift_n,polar_net_thrust_n
45.0,0.2734375,-6.084521088598955,-1.050556686298276,-6.080299963046838,-1.0559342776879983
45.0,0.28125,-5.708476458360635,-0.9565988825113347,-5.705997876647457,-0.9597609322676984
45.0,0.2890625,-5.3324318281223135,-0.8626410787243934,-5.331695790248074,-0.8635875868473986
45.0,0.296875,-4.885099779729756,-0.7648626480559241,-4.88496398854282,-0.7650446430204907
45.0,0.3046875,-4.4021240222600815,-0.665173903946691,-4.402017329184632,-0.665316899990279
45.0,0.3125,-3.919148264790407,-0.5654851598374577,-3.9190706698264437,-0.5655891569600672
45.0,0.3203125,-3.4361725073207325,-0.4657964157282246,-3.4361240104682556,-0.46586141392985553
45.0,0.328125,-2.9531967498510583,-0.36610767161899144,-2.9531773511100674,-0.3661336708996438
45.0,0.3359375,-2.449488327666994,-0.271821062439033,-2.449488327666994,-0.271821062439033
45.0,0.34375,-1.9043145760541518,-0.1883387231176237,-1.9043145760541518,-0.1883387231176237
45.0,0.3515625,-1.35914082444131,-0.1048563837962144,-1.35914082444131,-0.1048563837962144
45.0,0.359375,-0.8139670728284678,-0.021374044474805065,-0.8139670728284678,-0.021374044474805065
45.0,0.3671875,-0.2687933212156257,0.06210829484660424,-0.2687933212156257,0.06210829484660424
45.0,0.375,0.27638043039721627,0.14559063416801352,0.27638043039721627,0.14559063416801352
45.0,0.3828125,0.8563482317684369,0.16857029511622326,0.8563482317684369,0.16857029511622326
45.0,0.390625,1.4363160331396574,0.191549956064433,1.4363160331396574,0.191549956064433
45.0,0.3984375,2.0162838345108782,0.21452961701264275,2.0162838345108782,0.21452961701264275
45.0,0.40625,2.5962516358820986,0.2375092779608525,2.5962516358820986,0.2375092779608525
45.0,0.4140625,3.1762194372533195,0.2604889389090622,3.1762194372533195,0.2604889389090622
45.0,0.421875,3.7741121770682504,0.22520382653390567,3.7741121770682504,0.22520382653390567
45.0,0.4296875,4.380967386105037,0.16078632749706845,4.380967386105037,0.16078632749706845
45.0,0.4375,4.987822595141823,0.09636882846023118,4.987822595141823,0.09636882846023118
45.0,0.4453125,5.594677804178609,0.03195132942339393,5.594677804178609,0.03195132942339393
45.0,0.453125,6.201533013215395,-0.032466169613443285,6.201533013215395,-0.032466169613443285
45.0,0.4609375,6.822323854103642,-0.1308219253948826,6.822323854103642,-0.1308219253948826
45.0,0.46875,7.470985958694805,-0.2970541946655231,7.470985958694805,-0.2970541946655231
45.0,0.4765625,8.119648063285968,-0.46328646393616363,8.119648063285968,-0.46328646393616363
45.0,0.484375,8.768310167877132,-0.6295187332068041,8.768310167877132,-0.6295187332068041
45.0,0.4921875,9.416972272468296,-0.7957510024774446,9.416972272468296,-0.7957510024774446
45.0,0.5,10.06563437705946,-0.9619832717480851,10.06563437705946,-0.9619832717480851
45.0,0.5078125,10.739352916195609,-1.2742557900679847,10.739352916195609,-1.2742557900679847
45.0,0.515625,11.413071455331757,-1.5865283083878845,11.413071455331757,-1.5865283083878845
45.0,0.5234375,12.086789994467903,-1.898800826707784,12.086789994467903,-1.898800826707784
45.0,0.53125,12.760508533604051,-2.2110733450276836,12.760508533604051,-2.2110733450276836
45.0,0.5390625,13.4342270727402,-2.523345863347583,13.4342270727402,-2.523345863347583
45.0,0.546875,14.050399321401601,-2.866922905574545,14.050317338614924,-2.8670405280752873
45.0,0.5546875,14.63779842482563,-3.2261522097550355,14.637593467858936,-3.226446266006892
45.0,0.5625,15.225197528249662,-3.5853815139355265,15.224869597102952,-3.585852003938497
45.0,0.5703125,15.812596631673692,-3.944610818116017,15.812145726346966,-3.9452577418701016
45.0,0.578125,16.399995735097725,-4.303840122296508,16.399421855590983,-4.3046634798017065
45.0,0.5859375,16.95118897633631,-4.6552450922447814,16.92930849732841,-4.679295442856507
45.0,0.59375,17.429970493204017,-4.99100139372862,17.34441616405268,-5.084379856157696
45.0,0.6015625,17.908752010071726,-5.32675769521246,17.759523830776953,-5.489464269458886
45.0,0.609375,18.387533526939432,-5.662513996696299,18.17463149750122,-5.894548682760076
45.0,0.6171875,18.86631504380714,-5.998270298180138,18.589739164225495,-6.299633096061266
45.0,0.625,19.345096560674847,-6.334026599663978,19.004846830949763,-6.704717509362455
45.0,0.6328125,19.736416546226323,-6.692705545068665,19.30589997194079,-7.134306676562309
45.0,0.640625,20.1277365317778,-7.051384490473351,19.606953112931812,-7.563895843762161
45.0,0.6484375,20.519056517329272,-7.410063435878039,19.90800625392283,-7.993485010962015
45.0,0.65625,20.910376502880748,-7.768742381282726,20.209059394913858,-8.423074178161869
45.0,0.6640625,21.301696488432224,-8.127421326687413,20.51011253590488,-8.852663345361723
45.0,0.671875,21.468729862572122,-8.127400733564865,20.600779887329786,-8.90432604858552
45.0,0.6796875,21.523619931006245,-7.9480303711787155,20.586254343971643,-8.767025519821308
45.0,0.6875,21.578509999440367,-7.768660008792566,20.5717288006135,-8.629724991057097
45.0,0.6953125,21.633400067874486,-7.589289646406416,20.55720325725535,-8.492424462292885
45.0,0.703125,21.68829013630861,-7.409919284020266,20.542677713897206,-8.355123933528672
45.0,0.7109375,21.623602329307072,-7.168037399155547,20.42193188292734,-8.146755392221769
45.0,0.71875,21.319758771434234,-6.801132469333691,20.088745476734044,-7.796250825829486
45.0,0.7265625,21.015915213561392,-6.434227539511836,19.75555907054074,-7.445746259437205
45.0,0.734375,20.71207165568855,-6.06732260968998,19.422372664347442,-7.0952416930449225
45.0,0.7421875,20.408228097815712,-5.700417679868125,19.089186258154147,-6.74473712665264
45.0,0.75,20.10438453994287,-5.333512750046269,18.755999851960844,-6.394232560260358
45.0,0.7578125,19.550007919653034,-5.178804150569479,18.226849880216697,-6.226368222218149
45.0,0.765625,18.995631299363197,-5.024095551092689,17.69769990847255,-6.05850388417594
45.0,0.7734375,18.44125467907336,-4.8693869516158985,17.168549936728404,-5.890639546133732
45.0,0.78125,17.886878058783523,-4.714678352139108,16.639399964984257,-5.722775208091523
45.0,0.7890625,17.33250143849369,-4.559969752662318,16.110249993240114,-5.554910870049315
45.0,0.796875,16.743421817167903,-4.390807870022315,15.574478171980461,-5.35476891393699
45.0,0.8046875,16.13699069532414,-4.214419345800707,15.035395425963056,-5.13848814878961
45.0,0.8125,15.53055957348038,-4.038030821579099,14.496312679945651,-4.922207383642229
45.0,0.8203125,14.92412845163662,-3.8616422973574904,13.957229933928248,-4.705926618494848
45.0,0.828125,14.317697329792857,-3.6852537731358823,13.418147187910842,-4.489645853347468
45.0,0.8359375,13.71051348276772,-3.4911809449527142,12.885811190947793,-4.245844653534636
45.0,0.84375,13.101824185379833,-3.2617395088464276,12.366968692093458,-3.9470025843909053
45.0,0.8515625,12.493134887991944,-3.032298072740141,11.84812619323912,-3.648160515247174
45.0,0.859375,11.884445590604058,-2.8028566366338543,11.329283694384785,-3.3493184461034433
45.0,0.8671875,11.275756293216169,-2.5734152005275677,10.810441195530446,-3.050476376959712
45.0,0.875,10.667066995828282,-2.343973764421281,10.291598696676111,-2.751634307815981
45.0,0.8828125,10.068232743816274,-2.131168853373409,9.762328509493505,-2.463581175168706
45.0,0.890625,9.469398491804265,-1.918363942325537,9.2330583223109,-2.1755280425214307
45.0,0.8984375,8.870564239792257,-1.705559031277665,8.703788135128294,-1.8874749098741552
45.0,0.90625,8.27172998778025,-1.492754120229793,8.174517947945688,-1.5994217772268802
45.0,0.9140625,7.672895735768241,-1.2799492091819207,7.645247760763083,-1.3113686445796047
45.0,0.921875,7.089089429814424,-1.1115174113477353,7.085186970593485,-1.1170620193542173
45.0,0.9296875,6.5127970968897015,-0.9652721701203912,6.509730878930393,-0.9696286478397701
45.0,0.9375,5.9365047639649795,-0.8190269288930472,5.9342747872673005,-0.8221952763253226
45.0,0.9453125,5.360212431040258,-0.6727816876657031,5.358818695604209,-0.6747619048108753
45.0,0.953125,4.783920098115535,-0.5265364464383591,4.783362603941115,-0.5273285332964279
45.0,0.9609375,4.216005559104401,-0.41044373995389527,4.216005559104401,-0.41044373995389527
45.0,0.96875,3.664846607920441,-0.3546561029551891,3.664846607920441,-0.3546561029551891
45.0,0.9765625,3.1136876567364804,-0.298868465956483,3.1136876567364804,-0.298868465956483
45.0,0.984375,2.56252870555252,-0.24308082895777688,2.56252870555252,-0.24308082895777688
45.0,0.9921875,2.01136975436856,-0.18729319195907077,2.01136975436856,-0.18729319195907077
