Time,Z_tip
5.4765,-0.00210346963259728
5.478,-0.0021253169628414
5.4795,-0.00214796296161508
5.481,-0.00217337260468356
5.4825,-0.0022033226814954
5.484,-0.0022393001968274
5.4855,-0.00228246400072989
5.487,-0.00233365962288009
5.4885,-0.0023934817835745
5.49,-0.0024623742749898
5.4915,-0.00254073954131574
5.493,-0.00262900871307038
5.4945,-0.00272761431426726
5.496,-0.00283682605407249
5.4975,-0.00295645610335652
5.499,-0.00308549773913179
5.5005,-0.00322180432359845
5.502,-0.00336192129473308
5.5035,-0.00350114589957325
5.505,-0.00363382179914418
5.5065,-0.00375380660343425
5.508,-0.00385500733890947
5.5095,-0.00393187588780542
5.511,-0.00397978857497516
5.5125,-0.00399528270466182
5.514,-0.0039761660748362
5.5155,-0.00392153877980481
5.517,-0.00383176702411807
5.5185,-0.00370843355646854
5.52,-0.00355426997049937
5.5215,-0.00337306149494991
5.523,-0.00316950797442867
5.5245,-0.00294902433184105
5.526,-0.00271746899518355
5.5275,-0.00248080178401123
5.529,-0.00224469519089001
5.5305,-0.00201414902454427
5.532,-0.00179317279925707
5.5335,-0.00158458819565655
5.535,-0.00138996569046046
5.5365,-0.00120966632419111
5.538,-0.00104298934724764
5.5395,-0.000888228465256012
5.541,-0.000742791159056614
5.5425,-0.000603537236157863
5.544,-0.000467186234151549
5.5455,-0.000330850738052238
5.547,-0.000192630038887122
5.5485,-5.21423980595729e-05
5.55,8.91380663606732e-05
5.5515,0.000227847346166491
5.553,0.0003590541595208
5.5545,0.000476912324447973
5.556,0.000575521730062848
5.5575,0.00064980652506155
5.559,0.00069620861268213
5.5605,0.000713057945953808
5.562,0.000700594741063197
5.5635,0.000660733319566926
5.565,0.000596722664432366
5.5665,0.000512852488904403
5.568,0.000414288453513371
5.5695,0.000307032303632625
5.571,0.000197928754328534
5.5725,9.46041015992066e-05
5.574,5.2290047422283e-06
5.5755,-6.19537682632048e-05
5.577,-9.93181926721616e-05
5.5785,-0.000100655303231532
5.58,-6.19133021869828e-05
5.5815,1.83098524741692e-05
5.583,0.000138655934228665
5.5845,0.00029530252802203
5.586,0.000482564812076138
5.5875,0.000693616576670591
5.589,0.000921136484138242
5.5905,0.00115775450619988
5.592,0.00139627877636129
5.5935,0.00162977152148178
5.595,0.00185157913157516
5.5965,0.00205540467482559
5.598,0.00223546630523655
5.5995,0.00238674090293094
5.601,0.00250526286689284
5.6025,0.00258842979726003
5.604,0.00263525144981409
5.6055,0.00264639437467554
5.607,0.00262418766879476
5.6085,0.00257239519861975
5.61,0.0024956190374482
5.6115,0.00239869309125571
5.613,0.00228617341169898
5.6145,0.00216206279377619
5.616,0.0020298140792396
5.6175,0.00189253040767426
5.619,0.00175319868244634
5.6205,0.00161479848872724
5.622,0.00148020794389555
5.6235,0.00135193649241448
5.625,0.00123179629102163
5.6265,0.00112064427581877
5.628,0.00101829111551461
5.6295,0.000923612170272455
5.631,0.000834837589572249
5.6325,0.000749954373342454
5.634,0.000667120920146269
5.6355,0.00058497775101742
5.637,0.000502750941593912
5.6385,0.00042010222407035
5.64,0.000336776444755042
5.6415,0.000252197167625787
5.643,0.000165210176797304
5.6445,7.41329607622803e-05
5.646,-2.28582287938725e-05
5.6475,-0.000127128105628696
5.649,-0.000239002394664346
5.6505,-0.000357449126117586
5.652,-0.000480164345733681
5.6535,-0.000604050359129694
5.655,-0.000725933265670247
5.6565,-0.000843294915307559
5.658,-0.00095480939371934
5.6595,-0.00106055350551437
5.661,-0.00116186310417926
5.6625,-0.00126089588563867
5.664,-0.00136001871290538
5.6655,-0.00146116303273244
5.667,-0.00156528986895558
5.6685,-0.00167207626176656
5.67,-0.00177987696261699
5.6715,-0.0018859385246535
5.673,-0.00198683378731143
5.6745,-0.00207883051908475
5.676,-0.00215817484916685
5.6775,-0.00222138803535696
5.679,-0.00226547347248434
5.6805,-0.00228812263955576
5.682,-0.00228792786400701
5.6835,-0.00226456133961563
5.685,-0.00221888780561995
5.6865,-0.00215304014014163
5.688,-0.00207056982252709
5.6895,-0.00197680036139075
5.691,-0.00187936539577561
5.6925,-0.00178860859004512
5.694,-0.00171723515358089
5.6955,-0.00167862471320263
5.697,-0.00168374566437332
5.6985,-0.00173752074428036
5.7,-0.00183626335801929
5.7015,-0.00196781590985351
5.703,-0.00211503240494199
5.7045,-0.00226166595392561
5.706,-0.00239841104544219
5.7075,-0.00252655445683679
5.709,-0.00265753135579654
5.7105,-0.00280817436191072
5.712,-0.00299295945704096
5.7135,-0.00321575157730354
5.715,-0.0034642649062044
5.7165,-0.00371027197757956
5.718,-0.00391691918089383
5.7195,-0.00405134939699399
5.721,-0.00409758393165992
5.7225,-0.00406346020378714
5.724,-0.00397759967048017
5.7255,-0.00387704884866371
5.727,-0.00379094599050124
5.7285,-0.0037276761489717
5.73,-0.00367114386426493
5.7315,-0.00358701639901359
5.733,-0.00343507738002426
5.7345,-0.00318198827798429
5.736,-0.00281013694644418
5.7375,-0.00232097567026303
5.739,-0.00173342424678141
5.7405,-0.00107908568762051
5.742,-0.00039611324306805
5.7435,0.000276072414651575
5.745,0.000899573836857762
5.7465,0.00143803871358246
5.748,0.00185502662415402
5.7495,0.00211427341132736
5.751,0.00218644370567707
5.7525,0.00206400248337799
5.754,0.00177908587995518
5.7555,0.00141382872132434
5.757,0.00109385248821431
5.7585,0.000962756440535327
5.76,0.00114267812244196
5.7615,0.00168941015166055
5.763,0.00255221994199774
5.7645,0.00355305130990134
5.766,0.00440496625141464
5.7675,0.00478237191476411
5.769,0.00442898685394528
5.7705,0.00326161352457449
5.772,0.00142350733310068
5.7735,-0.00073711582226236
5.775,-0.00275704984133466
5.7765,-0.00418604336058368
5.778,-0.00471082217123625
5.7795,-0.00423530939722488
5.781,-0.00289324526775551
5.7825,-0.000995585110587724
5.784,0.0010618617997488
5.7855,0.0028975404208404
5.787,0.00422470279059576
5.7885,0.00490108187403598
5.79,0.00494473334465964
5.7915,0.0045169565096464
5.793,0.00387547800021701
5.7945,0.00330601234937097
5.796,0.00304751507013851
5.7975,0.00323115587748738
5.799,0.00385076720714466
5.8005,0.00477314778442243
5.802,0.00578438792350095
5.8035,0.0066582957612006
5.805,0.00722738940642389
5.8065,0.00743579568569804
5.808,0.00735689365938345
5.8095,0.00716774854878123
5.811,0.00708667321703086
5.8125,0.00729596692109504
5.814,0.00788012785035213
5.8155,0.00880408779333235
5.817,0.00993859964947386
5.8185,0.0111191480655899
5.82,0.0122114440076476
5.8215,0.0131566046658448
5.823,0.0139809727280168
5.8245,0.0147720906676041
5.826,0.0156353359237946
5.8275,0.0166500939133892
5.829,0.0178403109737975
5.8305,0.0191658828421028
5.832,0.020533296813751
5.8335,0.0218191889140365
5.835,0.0228994425630822
5.8365,0.0236776206760641
5.838,0.0241078587408992
5.8395,0.0242080205462781
5.841,0.0240597432587433
5.8425,0.0237941294297358
5.844,0.0235653397071817
5.8455,0.0235180120992356
5.847,0.0237566594893213
5.8485,0.0243248676109935
5.85,0.0251992673982461
5.8515,0.0262990252112709
5.853,0.0275074815494469
5.8545,0.0286996971389136
5.856,0.0297686339320713
5.8575,0.0306437278200798
5.859,0.0312984348535849
5.8605,0.0317469822525551
5.862,0.0320335872237177
5.8635,0.0322186769682039
5.865,0.0323659936311411
5.8665,0.0325327200530675
5.868,0.0327630670395955
5.8695,0.0330848603512417
5.871,0.0335085637547564
5.8725,0.0340283655139761
5.874,0.0346249311626078
5.8755,0.0352688118909473
5.877,0.0359241846276105
5.8785,0.0365517348209782
5.88,0.0371097349604998
5.8815,0.0375543405533592
5.883,0.0378401176559097
5.8845,0.0379219259695066
5.886,0.0377584753963724
5.8875,0.0373166563966789
5.889,0.0365749902749554
5.8905,0.0355249539354338
5.892,0.0341702921083821
5.8935,0.0325256862652204
5.895,0.0306163297404146
5.8965,0.0284789785704969
5.898,0.0261636741795303
5.8995,0.0237345023508526
5.901,0.0212679200090651
5.9025,0.018848133014077
5.904,0.016560096128987
5.9055,0.0144813156680702
5.907,0.0126736404192737
5.9085,0.0111760867610806
5.91,0.0100000143454698
5.9115,0.00912855330837541
5.913,0.00852213641701408
5.9145,0.00813033250136311
5.916,0.00790716667845953
5.9175,0.00782457787582171
5.919,0.00787865201045109
5.9205,0.0080861199640977
5.922,0.00847260240166991
5.9235,0.00905703646400976
5.925,0.00983758844863826
5.9265,0.0107833586981649
5.928,0.0118340779180419
5.9295,0.0129075748558775
5.931,0.0139127148610362
5.9325,0.0147642000570067
5.934,0.0153953492068519
5.9355,0.0157658710087742
5.937,0.0158635282304594
5.9385,0.0157007699837188
5.94,0.0153088786317255
5.9415,0.0147322472468497
5.943,0.014024205930263
5.9445,0.0132446178057486
5.946,0.0124582158663991
5.9475,0.0117323455031375
5.949,0.0111329949822094
5.9505,0.0107178987881814
5.952,0.0105265072891162
5.9535,0.0105684947298227
5.955,0.0108145141016001
5.9565,0.011193753759348
5.958,0.0116015606917911
5.9595,0.0119170998130565
5.961,0.0120269870185289
5.9625,0.0118479747563802
5.964,0.0113416717056738
5.9655,0.0105172052959624
5.967,0.00942232900240601
5.9685,0.00812752545811796
5.97,0.00670938260295198
5.9715,0.00523846581364927
5.973,0.00377394626987345
5.9745,0.00236391937264758
5.976,0.00104812501656296
5.9775,-0.000140479789141908
5.979,-0.00117721360374394
5.9805,-0.00204958951740241
5.982,-0.0027609623129557
5.9835,-0.00333081752290384
5.985,-0.00379012949778571
5.9865,-0.00417267054041886
5.988,-0.00450505887275635
5.9895,-0.00479882058264437
5.991,-0.00504697652003224
5.9925,-0.00522623434786871
5.994,-0.00530421987370446
5.9955,-0.00524973568882531
5.997,-0.00504324133447294
5.9985,-0.00468482302918111
6,-0.00419776583241871
6.0015,-0.00362719595970273
6.003,-0.00303458022233555
6.0045,-0.00248932874204574
6.006,-0.00205809395450615
6.0075,-0.00179183012686921
6.009,-0.00171210983622235
6.0105,-0.00180131128467536
6.012,-0.00200206101164054
6.0135,-0.002227754866089
6.015,-0.00237993296123736
6.0165,-0.0023656472311647
6.018,-0.00211139759170413
6.0195,-0.00157442002324658
6.021,-0.000752595462160595
6.0225,0.000308935045064418
6.024,0.00151897705288102
6.0255,0.00275246539297629
6.027,0.00387220443685515
6.0285,0.00475449025990298
6.03,0.00531152325108354
6.0315,0.00550500684670107
6.033,0.00534838607313611
6.0345,0.00489833383143782
6.036,0.00423831413475168
6.0375,0.00345803533502309
6.039,0.00263267236729099
6.0405,0.00180535786223722
6.042,0.000975944871003797
6.0435,9.86220906166101e-05
6.045,-0.000909541241978066
6.0465,-0.00214839089469644
6.048,-0.00370489553214034
6.0495,-0.00561947882918066
6.051,-0.00785711024977122
6.0525,-0.0102925897682148
6.054,-0.0127173086193787
6.0555,-0.0148693762205833
6.057,-0.0164814639626699
6.0585,-0.0173342661368316
6.06,-0.01730155888462
6.0615,-0.0163762065266048
6.063,-0.0146732793986371
6.0645,-0.0124136274426328
6.066,-0.00989482706044037
6.0675,-0.00745378646039311
6.069,-0.00541933831662082
6.0705,-0.00405206880447636
6.072,-0.00347838264272507
6.0735,-0.00364107828042363
6.075,-0.00429457003993267
6.0765,-0.00505969338739254
6.078,-0.00552743211486932
6.0795,-0.00537834015878589
6.081,-0.00447706050501023
6.0825,-0.00291102681076807
6.084,-0.000965013680119385
6.0855,0.000952194787074155
6.087,0.00240015046285547
6.0885,0.0029917043923773
6.09,0.00245514537882045
6.0915,0.000669976305429745
6.093,-0.0023186583412117
6.0945,-0.00630070206213157
6.096,-0.0109183058614212
6.0975,-0.0157088802134112
6.099,-0.0201799823194359
6.1005,-0.0239034685145665
6.102,-0.0265974912239873
6.1035,-0.0281637365767392
6.105,-0.0286680493010209
6.1065,-0.0282829727409752
6.108,-0.0272275568129836
6.1095,-0.0257265920421076
6.111,-0.0239833888396961
6.1125,-0.0221514808359648
6.114,-0.0203085417213018
6.1155,-0.0184534116796165
6.117,-0.0165405326839475
6.1185,-0.0145393749876464
6.12,-0.0124846574306793
6.1215,-0.0104875251769491
6.123,-0.00870321244251712
6.1245,-0.00727354812764429
6.126,-0.00627064282119434
6.1275,-0.005665341563254
6.129,-0.00533363235754164
6.1305,-0.0050980400643827
6.132,-0.00478787563630044
6.1335,-0.00429735034061259
6.135,-0.00361963817820777
6.1365,-0.0028384954666778
6.138,-0.00207538133885851
6.1395,-0.00141654260683574
6.141,-0.000862486760049221
6.1425,-0.000334848172810868
6.144,0.000257711279257133
6.1455,0.000935985678856864
6.147,0.00161380618499765
6.1485,0.00214618523935892
6.15,0.00242874313339543
6.1515,0.00246641655547643
6.153,0.00235836101610624
6.1545,0.0022219036103367
6.156,0.0021226719747245
6.1575,0.00205591562092668
6.159,0.0019708215538095
6.1605,0.00180191941715522
6.162,0.00148705411908273
6.1635,0.000978514799097307
6.165,0.000258006454931352
6.1665,-0.000650327942802301
6.168,-0.00168413543743369
6.1695,-0.00276827724934114
6.171,-0.00384612689416854
6.1725,-0.00489459261395892
6.174,-0.0059125358048857
6.1755,-0.0068920720082269
6.177,-0.00779464743178833
6.1785,-0.00855058063287322
6.18,-0.0090845412310995
6.1815,-0.00935134722791203
6.183,-0.00935974254589986
6.1845,-0.00917109770526746
6.186,-0.00887618700181743
6.1875,-0.00856337948595197
6.189,-0.00829162014785812
6.1905,-0.00807595286810424
6.192,-0.00788717093937887
6.1935,-0.00766275388059145
6.195,-0.00732448243409686
6.1965,-0.00679907392206497
6.198,-0.00603953691584204
6.1995,-0.00504336079607111
6.201,-0.00385948312811369
6.2025,-0.00257509470246585
6.204,-0.00128195690720834
6.2055,-3.75901097376384e-05
6.207,0.00115393084161137
6.2085,0.00232630989171871
6.21,0.00350980360207192
6.2115,0.0046928560596683
6.213,0.00581024459032896
6.2145,0.00675796303785123
6.216,0.00741843918048708
6.2175,0.00768458707532914
6.219,0.00748473335763531
6.2205,0.00681172153074442
6.222,0.00574675880058342
6.2235,0.00445914091272028
6.225,0.00317033773435964
6.2265,0.00209095750644164
6.228,0.00135656842196096
6.2295,0.000991018448127586
6.231,0.000912737541422869
6.2325,0.000979281857642238
6.234,0.00104922111183077
6.2355,0.00103509345300384
6.237,0.000927220869411616
6.2385,0.000782184316308872
6.24,0.000685465748431038
6.2415,0.000707855594184621
6.243,0.000875221646232987
6.2445,0.00116250709900954
6.246,0.00151086403576662
6.2475,0.00185718402920728
6.249,0.00216129759566059
6.2505,0.00241863713753837
6.252,0.00265371767706083
6.2535,0.00289898467263332
6.255,0.00317031328931148
6.2565,0.00345168869279779
6.258,0.00369680849114451
6.2595,0.00384687115767802
6.261,0.00385587006270048
6.2625,0.00371122394642226
6.264,0.00344005509303941
6.2655,0.00309832820361203
6.267,0.00274794463059914
6.2685,0.00243236211872462
6.27,0.00216220294142613
6.2715,0.00191785171568008
6.273,0.00166746552662172
6.2745,0.00139016648587394
6.276,0.00109090329858026
6.2775,0.000798479914405951
6.279,0.000548873138638915
6.2805,0.00036513900053995
6.282,0.000245736137344056
6.2835,0.000166909465344762
6.285,9.58296516502528e-05
6.2865,5.75583849625492e-06
6.288,-0.000113900822410918
6.2895,-0.000255959312767838
6.291,-0.000401621669489492
6.2925,-0.000530548435175315
6.294,-0.000629506323249602
6.2955,-0.000695412377759797
6.297,-0.000732146747289868
6.2985,-0.000744243123464531
6.3,-0.000731955289599845
6.3015,-0.00069049896424132
6.303,-0.000613099137381334
6.3045,-0.000495231499608122
6.306,-0.00033731397929735
6.3075,-0.000144565968731508
6.309,7.54492330320604e-05
6.3105,0.000315938645633595
6.312,0.000572871083272872
6.3135,0.000844838051117779
6.315,0.00113102974416767
6.3165,0.00142874899647121
6.318,0.00173231308383197
6.3195,0.002034394501871
6.321,0.00232914449946893
6.3225,0.00261501833050457
6.324,0.00289524976821166
6.3255,0.00317548686472625
6.327,0.00346004282585087
6.3285,0.00374904117689606
6.33,0.0040378312587567
6.3315,0.00431824177939659
6.333,0.00458008926502224
6.3345,0.00481174159342781
6.336,0.00499990594556022
6.3375,0.00512986532450044
6.339,0.00518729107036303
6.3405,0.00516164824418224
6.342,0.00504986884277944
6.3435,0.00485829628165733
6.345,0.00460147825570072
6.3465,0.00429799593184478
6.348,0.00396510017920578
6.3495,0.00361417987736252
6.351,0.00324873697744557
6.3525,0.00286514370665374
6.354,0.00245554654092365
6.3555,0.00201240411563912
6.357,0.00153349073249333
6.3585,0.00102576562292167
6.36,0.000506527500275603
6.3615,9.01636737630034e-07
6.363,-0.000464086010805756
6.3645,-0.00086700413729613
6.366,-0.00119792182904358
6.3675,-0.00145958972710358
6.369,-0.00166280449011743
6.3705,-0.00181819746090115
6.372,-0.00192918005790242
6.3735,-0.00199039542913903
6.375,-0.0019926679051839
6.3765,-0.00193131357368509
6.378,-0.00181267026530911
6.3795,-0.00165516230884236
6.381,-0.00148496881701421
6.3825,-0.00132970861544869
6.384,-0.00121418629913847
6.3855,-0.00115984555709853
6.387,-0.00118612906657477
6.3885,-0.00131033943653293
6.39,-0.00154423025674657
6.3915,-0.00188898193647878
6.393,-0.00233237567909684
6.3945,-0.00285095178352778
6.396,-0.00341657916351238
6.3975,-0.00400392142733392
6.399,-0.00459496388575464
6.4005,-0.0051789484777499
6.402,-0.00574877705550117
6.4035,-0.00629639290258706
6.405,-0.00680957225535316
6.4065,-0.00727167236895181
6.408,-0.00766464428073048
6.4095,-0.00797407453437716
6.411,-0.00819366678795204
6.4125,-0.008326515617202
6.414,-0.00838233184786334
6.4155,-0.00837220925098657
6.417,-0.0083051276823017
6.4185,-0.00818832474739158
6.42,-0.00803065788528079
6.4215,-0.00784658039191248
6.423,-0.00765677596472899
6.4245,-0.00748361540913663
6.426,-0.00734306594714557
6.4275,-0.00723734910877044
6.429,-0.00715266166915186
6.4305,-0.00706364609690351
6.432,-0.00694274177290565
6.4335,-0.0067701585623586
6.435,-0.00654013976081676
6.4365,-0.00626118302198136
6.438,-0.00595075599461339
6.4395,-0.00562735267429392
6.441,-0.00530351523292367
6.4425,-0.00498251865148806
6.444,-0.0046593969054349
6.4455,-0.00432496644953555
6.447,-0.00397048414562805
6.4485,-0.00359092795352776
6.45,-0.00318615786399222
6.4515,-0.00276052526789992
6.453,-0.0023221573130288
6.4545,-0.00188293866308376
6.456,-0.00145934581832805
6.4575,-0.00107321769520614
6.459,-0.000750904559700369
6.4605,-0.000519612331734627
6.462,-0.000401227317508484
6.4635,-0.000405708236159726
6.465,-0.000527020835542725
6.4665,-0.000743774610820281
6.468,-0.001024578341411
6.4695,-0.00133595751425908
6.471,-0.00164969550494364
6.4725,-0.00194701499288978
6.474,-0.00221858297768762
6.4755,-0.0024610823133764
6.477,-0.00267237006870697
6.4785,-0.00284759654587745
6.48,-0.00297794304176839
6.4815,-0.00305218121800165
6.483,-0.00305968245229163
6.4845,-0.0029936767783521
6.486,-0.0028528442182204
6.4875,-0.00264082675722416
6.489,-0.00236533598228634
6.4905,-0.00203752700247398
6.492,-0.00167182307496476
